mentor_name,protege_name,mentor_background,protege_background,protege_role,mentor_coordinator_type,fourth_down_mentor,fourth_down_protege,fourth_down_mentor_eradj,fourth_down_protege_eradj,pass_heavy_mentor,pass_heavy_protege,pass_heavy_mentor_eradj,pass_heavy_protege_eradj,deep_pass_mentor,deep_pass_protege,deep_pass_mentor_eradj,deep_pass_protege_eradj,two_point_mentor,two_point_protege,two_point_mentor_eradj,two_point_protege_eradj,composite_mentor,composite_protege,composite_mentor_eradj,composite_protege_eradj
Adam Gase,Vance Joseph,Offensive,Defensive,DC,OC,-0.0020873345561616204,0.0056252994123167,-0.0057000215344209185,0.0043622418409754345,-0.02329375658161082,-0.01985129305235165,-0.03166970773214457,-0.024781613102767806,-0.00896060029258214,-0.02448813416084165,-0.007705982623342817,-0.023109214023282452,0.0008146863906088195,0.0296091198193123,-0.022026437354970625,0.009199644299280621,-0.009009985297903339,-0.00538713361817805,-0.016871905977442148,-0.01113765077721996
Kliff Kingsbury,Vance Joseph,Offensive,Defensive,DC,OC,0.03629704928911338,0.0056252994123167,0.015720384909606623,0.0043622418409754345,0.0156650007574193,-0.01985129305235165,0.007360447348866841,-0.024781613102767806,-0.0143500104745695,-0.02448813416084165,-0.006421004449139149,-0.023109214023282452,0.04602330790123552,0.0296091198193123,0.016943592688445273,0.009199644299280621,0.0188176216500687,-0.00538713361817805,0.007799586590238411,-0.01113765077721996
Sean Payton,Vance Joseph,Offensive,Defensive,DC,OC,0.017119163509369047,0.0056252994123167,0.013847064048554555,0.0043622418409754345,0.028267935693049674,-0.01985129305235165,0.029230881772792455,-0.024781613102767806,-0.03409723220267146,-0.02448813416084165,-0.03471727363607832,-0.023109214023282452,-0.004784879832796995,0.0296091198193123,-0.015667639518149288,0.009199644299280621,0.002423274890535835,-0.00538713361817805,-0.0003222880444136503,-0.01113765077721996
Jim Harbaugh,Vic Fangio,Offensive,Defensive,DC,Other,-0.01039891775206258,0.005054220158708499,-0.0065953288029576545,-0.016421027653549237,-0.01152236988837198,-0.0239405732337567,-0.012380701214922102,-0.034665513189411946,0.02878964581013152,-0.005746469699352867,0.01863140491225655,0.001030837899618586,0.0033496349910788195,0.0356349520558177,0.0009989260007608688,0.006549333400652976,0.0015688296122953796,-0.0013600303544276332,-0.0006819857148546344,-0.013649882507094887
John Fox,Vic Fangio,Defensive,Defensive,DC,DC,-0.0143647259757515,0.005054220158708499,-0.005851459615646106,-0.016421027653549237,-0.0479558349105589,-0.0239405732337567,-0.04181144351076462,-0.034665513189411946,0.0028573808779407423,-0.005746469699352867,-0.002888811418676029,0.001030837899618586,-0.015243787744851323,0.0356349520558177,-0.013642381620794808,0.006549333400652976,-0.020770252538388358,-0.0013600303544276332,-0.018024346063301642,-0.013649882507094887
Matt Nagy,Vic Fangio,Offensive,Defensive,DC,OC,0.03173183951616725,0.005054220158708499,0.014048371274337133,-0.016421027653549237,0.0215988718296426,-0.0239405732337567,0.010615289423471123,-0.034665513189411946,-0.0029790841400168496,-0.005746469699352867,0.0031838694727197997,0.001030837899618586,0.030490337425501324,0.0356349520558177,0.00041683373857768265,0.006549333400652976,0.0202035308405239,-0.0013600303544276332,0.008333909895346686,-0.013649882507094887
Mike McDaniel,Vic Fangio,Offensive,Defensive,DC,OC,0.04538246187749673,0.005054220158708499,0.0161062801735152,-0.016421027653549237,0.012775218389461168,-0.0239405732337567,0.008465544510300163,-0.034665513189411946,0.0185836994922368,-0.005746469699352867,0.028502939029736236,0.001030837899618586,0.024787790341932136,0.0356349520558177,-0.011472029802994827,0.006549333400652976,0.023540947687854034,-0.0013600303544276332,0.011088176360002602,-0.013649882507094887
Nick Sirianni,Vic Fangio,Offensive,Defensive,DC,OC,0.06222936707319522,0.005054220158708499,0.03105534431798334,-0.016421027653549237,-0.019806810413657623,-0.0239405732337567,-0.02584871696289453,-0.034665513189411946,0.003897276961733,-0.005746469699352867,0.014505142389239048,0.001030837899618586,0.033034902448558626,0.0356349520558177,-0.0016196438852081928,0.006549333400652976,0.016300118015478277,-0.0013600303544276332,0.003394628099690356,-0.013649882507094887
Marty Schottenheimer,Wade Phillips,Defensive,Defensive,DC,DC,0.0132204645518286,-0.0005500346301351242,0.018832943171531776,0.003749737978170205,-0.0509894580791031,0.015089744280033,-0.018841206190376,0.030856920534438968,0.0450652231685723,-0.011487932635782025,0.045226156231687194,-0.011576431422102096,-0.0120786496694446,-0.016023487749217125,-0.0051342956194507785,-0.010344803018087056,-0.0051357239296298,-0.00031280669059063166,0.00749782074485285,0.006955623176950345
Gary Kubiak,Wade Phillips,Offensive,Defensive,DC,OC,-0.00377416726730665,-0.0005500346301351242,0.004777531805167479,0.003749737978170205,-0.009028888164535762,0.015089744280033,-0.0011364828641225219,0.030856920534438968,-0.01094513328340524,-0.011487932635782025,-0.016932085454438514,-0.011576431422102096,0.0014228126173957902,-0.016023487749217125,0.0025031387320630697,-0.010344803018087056,-0.0064490204736406005,-0.00031280669059063166,-0.003184918044919628,0.006955623176950345
Sean McVay,Wade Phillips,Offensive,Defensive,DC,OC,0.009544972016397625,-0.0005500346301351242,-0.009802578445027417,0.003749737978170205,0.019323990911334476,0.015089744280033,0.012453430710674344,0.030856920534438968,0.00015183024598345077,-0.011487932635782025,0.006757765456549835,-0.011576431422102096,0.007905098848190175,-0.016023487749217125,-0.021701809581852124,-0.010344803018087056,0.0099083290798549,-0.00031280669059063166,-0.000807784015100083,0.006955623176950345
